Sender: LSF System <lsfadmin@e1014>
Subject: Job 7894025: <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> in cluster <euler> Done

Job <matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation> was submitted from host <euler04> by user <dojan> in cluster <euler>.
Job was executed on host(s) <e1014>, in queue <normal.4h>, as user <dojan> in cluster <euler>.
</cluster/home/dojan> was used as the home directory.
</cluster/home/dojan/cil/cil_2015_nstd_git/project/src> was used as the working directory.
Started at Wed Jun 10 11:41:36 2015
Results reported on Wed Jun 10 13:32:49 2015

Your job looked like:

------------------------------------------------------------
# LSBATCH: User input
matlab -nodisplay -nojvm -singleCompThread -r CollabFilteringEvaluation
------------------------------------------------------------

Successfully completed.

Resource usage summary:

    CPU time :               8484.95 sec.
    Max Memory :             695 MB
    Average Memory :         590.01 MB
    Total Requested Memory : 1024.00 MB
    Delta Memory :           329.00 MB
    (Delta: the difference between Total Requested Memory and Max Memory.)
    Max Swap :               2 MB
    Max Processes :          3
    Max Threads :            9

The output (if any) follows:


                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013b (8.2.0.701) 64-bit (glnxa64)
                              August 13, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
CompBias: l1 = 81, l2 = 76, RMSE: 1.003723
CompBias: l1 = 81, l2 = 77, RMSE: 1.003817
CompBias: l1 = 81, l2 = 78, RMSE: 1.003912
CompBias: l1 = 81, l2 = 79, RMSE: 1.004005
CompBias: l1 = 81, l2 = 80, RMSE: 1.004099
CompBias: l1 = 81, l2 = 81, RMSE: 1.004192
CompBias: l1 = 81, l2 = 82, RMSE: 1.004284
CompBias: l1 = 81, l2 = 83, RMSE: 1.004377
CompBias: l1 = 81, l2 = 84, RMSE: 1.004468
CompBias: l1 = 81, l2 = 85, RMSE: 1.004560
CompBias: l1 = 81, l2 = 86, RMSE: 1.004650
CompBias: l1 = 81, l2 = 87, RMSE: 1.004741
CompBias: l1 = 81, l2 = 88, RMSE: 1.004831
CompBias: l1 = 81, l2 = 89, RMSE: 1.004920
CompBias: l1 = 81, l2 = 90, RMSE: 1.005010
CompBias: l1 = 81, l2 = 91, RMSE: 1.005098
CompBias: l1 = 81, l2 = 92, RMSE: 1.005186
CompBias: l1 = 81, l2 = 93, RMSE: 1.005274
CompBias: l1 = 81, l2 = 94, RMSE: 1.005361
CompBias: l1 = 81, l2 = 95, RMSE: 1.005448
CompBias: l1 = 81, l2 = 96, RMSE: 1.005535
CompBias: l1 = 81, l2 = 97, RMSE: 1.005621
CompBias: l1 = 81, l2 = 98, RMSE: 1.005706
CompBias: l1 = 81, l2 = 99, RMSE: 1.005791
CompBias: l1 = 82, l2 = 00, RMSE: 0.999727
CompBias: l1 = 82, l2 = 01, RMSE: 0.999418
CompBias: l1 = 82, l2 = 02, RMSE: 0.999167
CompBias: l1 = 82, l2 = 03, RMSE: 0.998962
CompBias: l1 = 82, l2 = 04, RMSE: 0.998794
CompBias: l1 = 82, l2 = 05, RMSE: 0.998657
CompBias: l1 = 82, l2 = 06, RMSE: 0.998546
CompBias: l1 = 82, l2 = 07, RMSE: 0.998457
CompBias: l1 = 82, l2 = 08, RMSE: 0.998389
CompBias: l1 = 82, l2 = 09, RMSE: 0.998338
CompBias: l1 = 82, l2 = 10, RMSE: 0.998303
CompBias: l1 = 82, l2 = 11, RMSE: 0.998281
CompBias: l1 = 82, l2 = 12, RMSE: 0.998272
CompBias: l1 = 82, l2 = 13, RMSE: 0.998273
CompBias: l1 = 82, l2 = 14, RMSE: 0.998284
CompBias: l1 = 82, l2 = 15, RMSE: 0.998304
CompBias: l1 = 82, l2 = 16, RMSE: 0.998332
CompBias: l1 = 82, l2 = 17, RMSE: 0.998367
CompBias: l1 = 82, l2 = 18, RMSE: 0.998409
CompBias: l1 = 82, l2 = 19, RMSE: 0.998456
CompBias: l1 = 82, l2 = 20, RMSE: 0.998509
CompBias: l1 = 82, l2 = 21, RMSE: 0.998567
CompBias: l1 = 82, l2 = 22, RMSE: 0.998629
CompBias: l1 = 82, l2 = 23, RMSE: 0.998695
CompBias: l1 = 82, l2 = 24, RMSE: 0.998765
CompBias: l1 = 82, l2 = 25, RMSE: 0.998838
CompBias: l1 = 82, l2 = 26, RMSE: 0.998914
CompBias: l1 = 82, l2 = 27, RMSE: 0.998993
CompBias: l1 = 82, l2 = 28, RMSE: 0.999074
CompBias: l1 = 82, l2 = 29, RMSE: 0.999158
CompBias: l1 = 82, l2 = 30, RMSE: 0.999244
CompBias: l1 = 82, l2 = 31, RMSE: 0.999332
CompBias: l1 = 82, l2 = 32, RMSE: 0.999421
CompBias: l1 = 82, l2 = 33, RMSE: 0.999512
CompBias: l1 = 82, l2 = 34, RMSE: 0.999604
CompBias: l1 = 82, l2 = 35, RMSE: 0.999697
CompBias: l1 = 82, l2 = 36, RMSE: 0.999792
CompBias: l1 = 82, l2 = 37, RMSE: 0.999888
CompBias: l1 = 82, l2 = 38, RMSE: 0.999984
CompBias: l1 = 82, l2 = 39, RMSE: 1.000082
CompBias: l1 = 82, l2 = 40, RMSE: 1.000180
CompBias: l1 = 82, l2 = 41, RMSE: 1.000278
CompBias: l1 = 82, l2 = 42, RMSE: 1.000378
CompBias: l1 = 82, l2 = 43, RMSE: 1.000477
CompBias: l1 = 82, l2 = 44, RMSE: 1.000577
CompBias: l1 = 82, l2 = 45, RMSE: 1.000678
CompBias: l1 = 82, l2 = 46, RMSE: 1.000779
CompBias: l1 = 82, l2 = 47, RMSE: 1.000880
CompBias: l1 = 82, l2 = 48, RMSE: 1.000981
CompBias: l1 = 82, l2 = 49, RMSE: 1.001082
CompBias: l1 = 82, l2 = 50, RMSE: 1.001183
CompBias: l1 = 82, l2 = 51, RMSE: 1.001285
CompBias: l1 = 82, l2 = 52, RMSE: 1.001386
CompBias: l1 = 82, l2 = 53, RMSE: 1.001488
CompBias: l1 = 82, l2 = 54, RMSE: 1.001589
CompBias: l1 = 82, l2 = 55, RMSE: 1.001690
CompBias: l1 = 82, l2 = 56, RMSE: 1.001791
CompBias: l1 = 82, l2 = 57, RMSE: 1.001892
CompBias: l1 = 82, l2 = 58, RMSE: 1.001993
CompBias: l1 = 82, l2 = 59, RMSE: 1.002094
CompBias: l1 = 82, l2 = 60, RMSE: 1.002194
CompBias: l1 = 82, l2 = 61, RMSE: 1.002294
CompBias: l1 = 82, l2 = 62, RMSE: 1.002394
CompBias: l1 = 82, l2 = 63, RMSE: 1.002494
CompBias: l1 = 82, l2 = 64, RMSE: 1.002593
CompBias: l1 = 82, l2 = 65, RMSE: 1.002692
CompBias: l1 = 82, l2 = 66, RMSE: 1.002791
CompBias: l1 = 82, l2 = 67, RMSE: 1.002889
CompBias: l1 = 82, l2 = 68, RMSE: 1.002988
CompBias: l1 = 82, l2 = 69, RMSE: 1.003085
CompBias: l1 = 82, l2 = 70, RMSE: 1.003183
CompBias: l1 = 82, l2 = 71, RMSE: 1.003280
CompBias: l1 = 82, l2 = 72, RMSE: 1.003376
CompBias: l1 = 82, l2 = 73, RMSE: 1.003473
CompBias: l1 = 82, l2 = 74, RMSE: 1.003569
CompBias: l1 = 82, l2 = 75, RMSE: 1.003664
CompBias: l1 = 82, l2 = 76, RMSE: 1.003759
CompBias: l1 = 82, l2 = 77, RMSE: 1.003854
CompBias: l1 = 82, l2 = 78, RMSE: 1.003948
CompBias: l1 = 82, l2 = 79, RMSE: 1.004042
CompBias: l1 = 82, l2 = 80, RMSE: 1.004136
CompBias: l1 = 82, l2 = 81, RMSE: 1.004229
CompBias: l1 = 82, l2 = 82, RMSE: 1.004321
CompBias: l1 = 82, l2 = 83, RMSE: 1.004413
CompBias: l1 = 82, l2 = 84, RMSE: 1.004505
CompBias: l1 = 82, l2 = 85, RMSE: 1.004596
CompBias: l1 = 82, l2 = 86, RMSE: 1.004687
CompBias: l1 = 82, l2 = 87, RMSE: 1.004778
CompBias: l1 = 82, l2 = 88, RMSE: 1.004868
CompBias: l1 = 82, l2 = 89, RMSE: 1.004957
CompBias: l1 = 82, l2 = 90, RMSE: 1.005046
CompBias: l1 = 82, l2 = 91, RMSE: 1.005135
CompBias: l1 = 82, l2 = 92, RMSE: 1.005223
CompBias: l1 = 82, l2 = 93, RMSE: 1.005311
CompBias: l1 = 82, l2 = 94, RMSE: 1.005398
CompBias: l1 = 82, l2 = 95, RMSE: 1.005485
CompBias: l1 = 82, l2 = 96, RMSE: 1.005571
CompBias: l1 = 82, l2 = 97, RMSE: 1.005657
CompBias: l1 = 82, l2 = 98, RMSE: 1.005743
CompBias: l1 = 82, l2 = 99, RMSE: 1.005828
CompBias: l1 = 83, l2 = 00, RMSE: 0.999764
CompBias: l1 = 83, l2 = 01, RMSE: 0.999455
CompBias: l1 = 83, l2 = 02, RMSE: 0.999204
CompBias: l1 = 83, l2 = 03, RMSE: 0.998999
CompBias: l1 = 83, l2 = 04, RMSE: 0.998831
CompBias: l1 = 83, l2 = 05, RMSE: 0.998693
CompBias: l1 = 83, l2 = 06, RMSE: 0.998582
CompBias: l1 = 83, l2 = 07, RMSE: 0.998494
CompBias: l1 = 83, l2 = 08, RMSE: 0.998426
CompBias: l1 = 83, l2 = 09, RMSE: 0.998375
CompBias: l1 = 83, l2 = 10, RMSE: 0.998340
CompBias: l1 = 83, l2 = 11, RMSE: 0.998318
CompBias: l1 = 83, l2 = 12, RMSE: 0.998308
CompBias: l1 = 83, l2 = 13, RMSE: 0.998310
CompBias: l1 = 83, l2 = 14, RMSE: 0.998321
CompBias: l1 = 83, l2 = 15, RMSE: 0.998341
CompBias: l1 = 83, l2 = 16, RMSE: 0.998369
CompBias: l1 = 83, l2 = 17, RMSE: 0.998404
CompBias: l1 = 83, l2 = 18, RMSE: 0.998445
CompBias: l1 = 83, l2 = 19, RMSE: 0.998493
CompBias: l1 = 83, l2 = 20, RMSE: 0.998546
CompBias: l1 = 83, l2 = 21, RMSE: 0.998603
CompBias: l1 = 83, l2 = 22, RMSE: 0.998666
CompBias: l1 = 83, l2 = 23, RMSE: 0.998732
CompBias: l1 = 83, l2 = 24, RMSE: 0.998802
CompBias: l1 = 83, l2 = 25, RMSE: 0.998875
CompBias: l1 = 83, l2 = 26, RMSE: 0.998951
CompBias: l1 = 83, l2 = 27, RMSE: 0.999030
CompBias: l1 = 83, l2 = 28, RMSE: 0.999111
CompBias: l1 = 83, l2 = 29, RMSE: 0.999195
CompBias: l1 = 83, l2 = 30, RMSE: 0.999281
CompBias: l1 = 83, l2 = 31, RMSE: 0.999368
CompBias: l1 = 83, l2 = 32, RMSE: 0.999458
CompBias: l1 = 83, l2 = 33, RMSE: 0.999548
CompBias: l1 = 83, l2 = 34, RMSE: 0.999641
CompBias: l1 = 83, l2 = 35, RMSE: 0.999734
CompBias: l1 = 83, l2 = 36, RMSE: 0.999829
CompBias: l1 = 83, l2 = 37, RMSE: 0.999924
CompBias: l1 = 83, l2 = 38, RMSE: 1.000021
CompBias: l1 = 83, l2 = 39, RMSE: 1.000118
CompBias: l1 = 83, l2 = 40, RMSE: 1.000216
CompBias: l1 = 83, l2 = 41, RMSE: 1.000315
CompBias: l1 = 83, l2 = 42, RMSE: 1.000414
CompBias: l1 = 83, l2 = 43, RMSE: 1.000514
CompBias: l1 = 83, l2 = 44, RMSE: 1.000614
CompBias: l1 = 83, l2 = 45, RMSE: 1.000715
CompBias: l1 = 83, l2 = 46, RMSE: 1.000815
CompBias: l1 = 83, l2 = 47, RMSE: 1.000916
CompBias: l1 = 83, l2 = 48, RMSE: 1.001017
CompBias: l1 = 83, l2 = 49, RMSE: 1.001119
CompBias: l1 = 83, l2 = 50, RMSE: 1.001220
CompBias: l1 = 83, l2 = 51, RMSE: 1.001322
CompBias: l1 = 83, l2 = 52, RMSE: 1.001423
CompBias: l1 = 83, l2 = 53, RMSE: 1.001524
CompBias: l1 = 83, l2 = 54, RMSE: 1.001626
CompBias: l1 = 83, l2 = 55, RMSE: 1.001727
CompBias: l1 = 83, l2 = 56, RMSE: 1.001828
CompBias: l1 = 83, l2 = 57, RMSE: 1.001929
CompBias: l1 = 83, l2 = 58, RMSE: 1.002030
CompBias: l1 = 83, l2 = 59, RMSE: 1.002130
CompBias: l1 = 83, l2 = 60, RMSE: 1.002231
CompBias: l1 = 83, l2 = 61, RMSE: 1.002331
CompBias: l1 = 83, l2 = 62, RMSE: 1.002431
CompBias: l1 = 83, l2 = 63, RMSE: 1.002531
CompBias: l1 = 83, l2 = 64, RMSE: 1.002630
CompBias: l1 = 83, l2 = 65, RMSE: 1.002729
CompBias: l1 = 83, l2 = 66, RMSE: 1.002828
CompBias: l1 = 83, l2 = 67, RMSE: 1.002926
CompBias: l1 = 83, l2 = 68, RMSE: 1.003024
CompBias: l1 = 83, l2 = 69, RMSE: 1.003122
CompBias: l1 = 83, l2 = 70, RMSE: 1.003220
CompBias: l1 = 83, l2 = 71, RMSE: 1.003317
CompBias: l1 = 83, l2 = 72, RMSE: 1.003413
CompBias: l1 = 83, l2 = 73, RMSE: 1.003510
CompBias: l1 = 83, l2 = 74, RMSE: 1.003605
CompBias: l1 = 83, l2 = 75, RMSE: 1.003701
CompBias: l1 = 83, l2 = 76, RMSE: 1.003796
CompBias: l1 = 83, l2 = 77, RMSE: 1.003891
CompBias: l1 = 83, l2 = 78, RMSE: 1.003985
CompBias: l1 = 83, l2 = 79, RMSE: 1.004079
CompBias: l1 = 83, l2 = 80, RMSE: 1.004172
CompBias: l1 = 83, l2 = 81, RMSE: 1.004265
CompBias: l1 = 83, l2 = 82, RMSE: 1.004358
CompBias: l1 = 83, l2 = 83, RMSE: 1.004450
CompBias: l1 = 83, l2 = 84, RMSE: 1.004542
CompBias: l1 = 83, l2 = 85, RMSE: 1.004633
CompBias: l1 = 83, l2 = 86, RMSE: 1.004724
CompBias: l1 = 83, l2 = 87, RMSE: 1.004814
CompBias: l1 = 83, l2 = 88, RMSE: 1.004904
CompBias: l1 = 83, l2 = 89, RMSE: 1.004994
CompBias: l1 = 83, l2 = 90, RMSE: 1.005083
CompBias: l1 = 83, l2 = 91, RMSE: 1.005172
CompBias: l1 = 83, l2 = 92, RMSE: 1.005260
CompBias: l1 = 83, l2 = 93, RMSE: 1.005348
CompBias: l1 = 83, l2 = 94, RMSE: 1.005435
CompBias: l1 = 83, l2 = 95, RMSE: 1.005522
CompBias: l1 = 83, l2 = 96, RMSE: 1.005608
CompBias: l1 = 83, l2 = 97, RMSE: 1.005694
CompBias: l1 = 83, l2 = 98, RMSE: 1.005780
CompBias: l1 = 83, l2 = 99, RMSE: 1.005865
CompBias: l1 = 84, l2 = 00, RMSE: 0.999801
CompBias: l1 = 84, l2 = 01, RMSE: 0.999492
CompBias: l1 = 84, l2 = 02, RMSE: 0.999241
CompBias: l1 = 84, l2 = 03, RMSE: 0.999036
CompBias: l1 = 84, l2 = 04, RMSE: 0.998867
CompBias: l1 = 84, l2 = 05, RMSE: 0.998730
CompBias: l1 = 84, l2 = 06, RMSE: 0.998619
CompBias: l1 = 84, l2 = 07, RMSE: 0.998531
CompBias: l1 = 84, l2 = 08, RMSE: 0.998462
CompBias: l1 = 84, l2 = 09, RMSE: 0.998412
CompBias: l1 = 84, l2 = 10, RMSE: 0.998376
CompBias: l1 = 84, l2 = 11, RMSE: 0.998355
CompBias: l1 = 84, l2 = 12, RMSE: 0.998345
CompBias: l1 = 84, l2 = 13, RMSE: 0.998346
CompBias: l1 = 84, l2 = 14, RMSE: 0.998358
CompBias: l1 = 84, l2 = 15, RMSE: 0.998378
CompBias: l1 = 84, l2 = 16, RMSE: 0.998405
CompBias: l1 = 84, l2 = 17, RMSE: 0.998440
CompBias: l1 = 84, l2 = 18, RMSE: 0.998482
CompBias: l1 = 84, l2 = 19, RMSE: 0.998530
CompBias: l1 = 84, l2 = 20, RMSE: 0.998582
CompBias: l1 = 84, l2 = 21, RMSE: 0.998640
CompBias: l1 = 84, l2 = 22, RMSE: 0.998702
CompBias: l1 = 84, l2 = 23, RMSE: 0.998768
CompBias: l1 = 84, l2 = 24, RMSE: 0.998838
CompBias: l1 = 84, l2 = 25, RMSE: 0.998911
CompBias: l1 = 84, l2 = 26, RMSE: 0.998987
CompBias: l1 = 84, l2 = 27, RMSE: 0.999066
CompBias: l1 = 84, l2 = 28, RMSE: 0.999148
CompBias: l1 = 84, l2 = 29, RMSE: 0.999232
CompBias: l1 = 84, l2 = 30, RMSE: 0.999317
CompBias: l1 = 84, l2 = 31, RMSE: 0.999405
CompBias: l1 = 84, l2 = 32, RMSE: 0.999494
CompBias: l1 = 84, l2 = 33, RMSE: 0.999585
CompBias: l1 = 84, l2 = 34, RMSE: 0.999677
CompBias: l1 = 84, l2 = 35, RMSE: 0.999771
CompBias: l1 = 84, l2 = 36, RMSE: 0.999866
CompBias: l1 = 84, l2 = 37, RMSE: 0.999961
CompBias: l1 = 84, l2 = 38, RMSE: 1.000058
CompBias: l1 = 84, l2 = 39, RMSE: 1.000155
CompBias: l1 = 84, l2 = 40, RMSE: 1.000253
CompBias: l1 = 84, l2 = 41, RMSE: 1.000352
CompBias: l1 = 84, l2 = 42, RMSE: 1.000451
CompBias: l1 = 84, l2 = 43, RMSE: 1.000551
CompBias: l1 = 84, l2 = 44, RMSE: 1.000651
CompBias: l1 = 84, l2 = 45, RMSE: 1.000751
CompBias: l1 = 84, l2 = 46, RMSE: 1.000852
CompBias: l1 = 84, l2 = 47, RMSE: 1.000953
CompBias: l1 = 84, l2 = 48, RMSE: 1.001054
CompBias: l1 = 84, l2 = 49, RMSE: 1.001155
CompBias: l1 = 84, l2 = 50, RMSE: 1.001257
CompBias: l1 = 84, l2 = 51, RMSE: 1.001358
CompBias: l1 = 84, l2 = 52, RMSE: 1.001460
CompBias: l1 = 84, l2 = 53, RMSE: 1.001561
CompBias: l1 = 84, l2 = 54, RMSE: 1.001662
CompBias: l1 = 84, l2 = 55, RMSE: 1.001764
CompBias: l1 = 84, l2 = 56, RMSE: 1.001865
CompBias: l1 = 84, l2 = 57, RMSE: 1.001966
CompBias: l1 = 84, l2 = 58, RMSE: 1.002067
CompBias: l1 = 84, l2 = 59, RMSE: 1.002167
CompBias: l1 = 84, l2 = 60, RMSE: 1.002268
CompBias: l1 = 84, l2 = 61, RMSE: 1.002368
CompBias: l1 = 84, l2 = 62, RMSE: 1.002468
CompBias: l1 = 84, l2 = 63, RMSE: 1.002567
CompBias: l1 = 84, l2 = 64, RMSE: 1.002667
CompBias: l1 = 84, l2 = 65, RMSE: 1.002766
CompBias: l1 = 84, l2 = 66, RMSE: 1.002864
CompBias: l1 = 84, l2 = 67, RMSE: 1.002963
CompBias: l1 = 84, l2 = 68, RMSE: 1.003061
CompBias: l1 = 84, l2 = 69, RMSE: 1.003159
CompBias: l1 = 84, l2 = 70, RMSE: 1.003256
CompBias: l1 = 84, l2 = 71, RMSE: 1.003353
CompBias: l1 = 84, l2 = 72, RMSE: 1.003450
CompBias: l1 = 84, l2 = 73, RMSE: 1.003546
CompBias: l1 = 84, l2 = 74, RMSE: 1.003642
CompBias: l1 = 84, l2 = 75, RMSE: 1.003738
CompBias: l1 = 84, l2 = 76, RMSE: 1.003833
CompBias: l1 = 84, l2 = 77, RMSE: 1.003927
CompBias: l1 = 84, l2 = 78, RMSE: 1.004022
CompBias: l1 = 84, l2 = 79, RMSE: 1.004116
CompBias: l1 = 84, l2 = 80, RMSE: 1.004209
CompBias: l1 = 84, l2 = 81, RMSE: 1.004302
CompBias: l1 = 84, l2 = 82, RMSE: 1.004395
CompBias: l1 = 84, l2 = 83, RMSE: 1.004487
CompBias: l1 = 84, l2 = 84, RMSE: 1.004579
CompBias: l1 = 84, l2 = 85, RMSE: 1.004670
CompBias: l1 = 84, l2 = 86, RMSE: 1.004761
CompBias: l1 = 84, l2 = 87, RMSE: 1.004851
CompBias: l1 = 84, l2 = 88, RMSE: 1.004941
CompBias: l1 = 84, l2 = 89, RMSE: 1.005031
CompBias: l1 = 84, l2 = 90, RMSE: 1.005120
CompBias: l1 = 84, l2 = 91, RMSE: 1.005208
CompBias: l1 = 84, l2 = 92, RMSE: 1.005297
CompBias: l1 = 84, l2 = 93, RMSE: 1.005384
CompBias: l1 = 84, l2 = 94, RMSE: 1.005472
CompBias: l1 = 84, l2 = 95, RMSE: 1.005559
CompBias: l1 = 84, l2 = 96, RMSE: 1.005645
CompBias: l1 = 84, l2 = 97, RMSE: 1.005731
CompBias: l1 = 84, l2 = 98, RMSE: 1.005816
CompBias: l1 = 84, l2 = 99, RMSE: 1.005902
CompBias: l1 = 85, l2 = 00, RMSE: 0.999837
CompBias: l1 = 85, l2 = 01, RMSE: 0.999528
CompBias: l1 = 85, l2 = 02, RMSE: 0.999278
CompBias: l1 = 85, l2 = 03, RMSE: 0.999072
CompBias: l1 = 85, l2 = 04, RMSE: 0.998904
CompBias: l1 = 85, l2 = 05, RMSE: 0.998767
CompBias: l1 = 85, l2 = 06, RMSE: 0.998656
CompBias: l1 = 85, l2 = 07, RMSE: 0.998567
CompBias: l1 = 85, l2 = 08, RMSE: 0.998499
CompBias: l1 = 85, l2 = 09, RMSE: 0.998448
CompBias: l1 = 85, l2 = 10, RMSE: 0.998413
CompBias: l1 = 85, l2 = 11, RMSE: 0.998391
CompBias: l1 = 85, l2 = 12, RMSE: 0.998382
CompBias: l1 = 85, l2 = 13, RMSE: 0.998383
CompBias: l1 = 85, l2 = 14, RMSE: 0.998394
CompBias: l1 = 85, l2 = 15, RMSE: 0.998414
CompBias: l1 = 85, l2 = 16, RMSE: 0.998442
CompBias: l1 = 85, l2 = 17, RMSE: 0.998477
CompBias: l1 = 85, l2 = 18, RMSE: 0.998519
CompBias: l1 = 85, l2 = 19, RMSE: 0.998566
CompBias: l1 = 85, l2 = 20, RMSE: 0.998619
CompBias: l1 = 85, l2 = 21, RMSE: 0.998677
CompBias: l1 = 85, l2 = 22, RMSE: 0.998739
CompBias: l1 = 85, l2 = 23, RMSE: 0.998805
CompBias: l1 = 85, l2 = 24, RMSE: 0.998875
CompBias: l1 = 85, l2 = 25, RMSE: 0.998948
CompBias: l1 = 85, l2 = 26, RMSE: 0.999024
CompBias: l1 = 85, l2 = 27, RMSE: 0.999103
CompBias: l1 = 85, l2 = 28, RMSE: 0.999184
CompBias: l1 = 85, l2 = 29, RMSE: 0.999268
CompBias: l1 = 85, l2 = 30, RMSE: 0.999354
CompBias: l1 = 85, l2 = 31, RMSE: 0.999442
CompBias: l1 = 85, l2 = 32, RMSE: 0.999531
CompBias: l1 = 85, l2 = 33, RMSE: 0.999622
CompBias: l1 = 85, l2 = 34, RMSE: 0.999714
CompBias: l1 = 85, l2 = 35, RMSE: 0.999808
CompBias: l1 = 85, l2 = 36, RMSE: 0.999902
CompBias: l1 = 85, l2 = 37, RMSE: 0.999998
CompBias: l1 = 85, l2 = 38, RMSE: 1.000094
CompBias: l1 = 85, l2 = 39, RMSE: 1.000192
CompBias: l1 = 85, l2 = 40, RMSE: 1.000290
CompBias: l1 = 85, l2 = 41, RMSE: 1.000388
CompBias: l1 = 85, l2 = 42, RMSE: 1.000488
CompBias: l1 = 85, l2 = 43, RMSE: 1.000587
CompBias: l1 = 85, l2 = 44, RMSE: 1.000688
CompBias: l1 = 85, l2 = 45, RMSE: 1.000788
CompBias: l1 = 85, l2 = 46, RMSE: 1.000889
CompBias: l1 = 85, l2 = 47, RMSE: 1.000990
CompBias: l1 = 85, l2 = 48, RMSE: 1.001091
CompBias: l1 = 85, l2 = 49, RMSE: 1.001192
CompBias: l1 = 85, l2 = 50, RMSE: 1.001294
CompBias: l1 = 85, l2 = 51, RMSE: 1.001395
CompBias: l1 = 85, l2 = 52, RMSE: 1.001496
CompBias: l1 = 85, l2 = 53, RMSE: 1.001598
CompBias: l1 = 85, l2 = 54, RMSE: 1.001699
CompBias: l1 = 85, l2 = 55, RMSE: 1.001800
CompBias: l1 = 85, l2 = 56, RMSE: 1.001901
CompBias: l1 = 85, l2 = 57, RMSE: 1.002002
CompBias: l1 = 85, l2 = 58, RMSE: 1.002103
CompBias: l1 = 85, l2 = 59, RMSE: 1.002204
CompBias: l1 = 85, l2 = 60, RMSE: 1.002304
CompBias: l1 = 85, l2 = 61, RMSE: 1.002404
CompBias: l1 = 85, l2 = 62, RMSE: 1.002504
CompBias: l1 = 85, l2 = 63, RMSE: 1.002604
CompBias: l1 = 85, l2 = 64, RMSE: 1.002703
CompBias: l1 = 85, l2 = 65, RMSE: 1.002802
CompBias: l1 = 85, l2 = 66, RMSE: 1.002901
CompBias: l1 = 85, l2 = 67, RMSE: 1.003000
CompBias: l1 = 85, l2 = 68, RMSE: 1.003098
CompBias: l1 = 85, l2 = 69, RMSE: 1.003196
CompBias: l1 = 85, l2 = 70, RMSE: 1.003293
CompBias: l1 = 85, l2 = 71, RMSE: 1.003390
CompBias: l1 = 85, l2 = 72, RMSE: 1.003487
CompBias: l1 = 85, l2 = 73, RMSE: 1.003583
CompBias: l1 = 85, l2 = 74, RMSE: 1.003679
CompBias: l1 = 85, l2 = 75, RMSE: 1.003774
CompBias: l1 = 85, l2 = 76, RMSE: 1.003869
CompBias: l1 = 85, l2 = 77, RMSE: 1.003964
CompBias: l1 = 85, l2 = 78, RMSE: 1.004058
CompBias: l1 = 85, l2 = 79, RMSE: 1.004152
CompBias: l1 = 85, l2 = 80, RMSE: 1.004246
CompBias: l1 = 85, l2 = 81, RMSE: 1.004339
CompBias: l1 = 85, l2 = 82, RMSE: 1.004431
CompBias: l1 = 85, l2 = 83, RMSE: 1.004524
CompBias: l1 = 85, l2 = 84, RMSE: 1.004615
CompBias: l1 = 85, l2 = 85, RMSE: 1.004707
CompBias: l1 = 85, l2 = 86, RMSE: 1.004797
CompBias: l1 = 85, l2 = 87, RMSE: 1.004888
CompBias: l1 = 85, l2 = 88, RMSE: 1.004978
CompBias: l1 = 85, l2 = 89, RMSE: 1.005067
CompBias: l1 = 85, l2 = 90, RMSE: 1.005156
CompBias: l1 = 85, l2 = 91, RMSE: 1.005245
CompBias: l1 = 85, l2 = 92, RMSE: 1.005333
CompBias: l1 = 85, l2 = 93, RMSE: 1.005421
CompBias: l1 = 85, l2 = 94, RMSE: 1.005508
CompBias: l1 = 85, l2 = 95, RMSE: 1.005595
CompBias: l1 = 85, l2 = 96, RMSE: 1.005682
CompBias: l1 = 85, l2 = 97, RMSE: 1.005768
CompBias: l1 = 85, l2 = 98, RMSE: 1.005853
CompBias: l1 = 85, l2 = 99, RMSE: 1.005938
CompBias: l1 = 86, l2 = 00, RMSE: 0.999874
CompBias: l1 = 86, l2 = 01, RMSE: 0.999565
CompBias: l1 = 86, l2 = 02, RMSE: 0.999314
CompBias: l1 = 86, l2 = 03, RMSE: 0.999109
CompBias: l1 = 86, l2 = 04, RMSE: 0.998941
CompBias: l1 = 86, l2 = 05, RMSE: 0.998803
CompBias: l1 = 86, l2 = 06, RMSE: 0.998692
CompBias: l1 = 86, l2 = 07, RMSE: 0.998604
CompBias: l1 = 86, l2 = 08, RMSE: 0.998536
CompBias: l1 = 86, l2 = 09, RMSE: 0.998485
CompBias: l1 = 86, l2 = 10, RMSE: 0.998450
CompBias: l1 = 86, l2 = 11, RMSE: 0.998428
CompBias: l1 = 86, l2 = 12, RMSE: 0.998418
CompBias: l1 = 86, l2 = 13, RMSE: 0.998420
CompBias: l1 = 86, l2 = 14, RMSE: 0.998431
CompBias: l1 = 86, l2 = 15, RMSE: 0.998451
CompBias: l1 = 86, l2 = 16, RMSE: 0.998479
CompBias: l1 = 86, l2 = 17, RMSE: 0.998514
CompBias: l1 = 86, l2 = 18, RMSE: 0.998555
CompBias: l1 = 86, l2 = 19, RMSE: 0.998603
